log_id,bank_id,metric,year,issue,detail,severity
189,mutual_trust_bank_plc,net_profit_after_tax,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 2405.0 for 'net_profit_after_tax' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
199,mutual_trust_bank_plc,eps,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 3.26 for 'eps' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
209,mutual_trust_bank_plc,npl_amount,2017,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 4600.7 for 'npl_amount' in 2017. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
127,mutual_trust_bank_plc,total_assets,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 282451.0 for 'total_assets' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
137,mutual_trust_bank_plc,loans_advances_gross,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 209306.0 for 'loans_advances_gross' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
147,mutual_trust_bank_plc,total_deposits,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 199629.0 for 'total_deposits' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
157,mutual_trust_bank_plc,shareholders_equity,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 22966.0 for 'shareholders_equity' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
167,mutual_trust_bank_plc,net_interest_income,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 7506.0 for 'net_interest_income' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
177,mutual_trust_bank_plc,non_interest_income,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 5633.0 for 'non_interest_income' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
187,mutual_trust_bank_plc,net_profit_after_tax,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 3081.0 for 'net_profit_after_tax' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
197,mutual_trust_bank_plc,eps,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 4.17 for 'eps' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
207,mutual_trust_bank_plc,npl_amount,2018,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 4918.7 for 'npl_amount' in 2018. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
125,mutual_trust_bank_plc,total_assets,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 335163.0 for 'total_assets' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
135,mutual_trust_bank_plc,loans_advances_gross,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 232051.0 for 'loans_advances_gross' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
145,mutual_trust_bank_plc,total_deposits,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 240164.0 for 'total_deposits' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
155,mutual_trust_bank_plc,shareholders_equity,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 25567.0 for 'shareholders_equity' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
165,mutual_trust_bank_plc,net_interest_income,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 8159.0 for 'net_interest_income' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
175,mutual_trust_bank_plc,non_interest_income,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 6439.0 for 'non_interest_income' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
185,mutual_trust_bank_plc,net_profit_after_tax,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 4008.0 for 'net_profit_after_tax' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
195,mutual_trust_bank_plc,eps,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 4.94 for 'eps' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
205,mutual_trust_bank_plc,npl_amount,2019,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 7773.7 for 'npl_amount' in 2019. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
123,mutual_trust_bank_plc,total_assets,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 336936.0 for 'total_assets' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
133,mutual_trust_bank_plc,loans_advances_gross,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 228944.0 for 'loans_advances_gross' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
143,mutual_trust_bank_plc,total_deposits,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 242358.0 for 'total_deposits' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
153,mutual_trust_bank_plc,shareholders_equity,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 28976.0 for 'shareholders_equity' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
163,mutual_trust_bank_plc,net_interest_income,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 5930.0 for 'net_interest_income' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
173,mutual_trust_bank_plc,non_interest_income,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 8204.0 for 'non_interest_income' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
183,mutual_trust_bank_plc,net_profit_after_tax,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 4103.0 for 'net_profit_after_tax' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
193,mutual_trust_bank_plc,eps,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 5.05 for 'eps' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
203,mutual_trust_bank_plc,npl_amount,2020,cross_bank_identical_value,"Mutual Trust Bank PLC and Eastern Bank PLC report the identical figure 6227.3 for 'npl_amount' in 2020. This pair matches on 45 (metric, year) cells across 9 metrics and years 2015–2020 — not plausible for raw balance-sheet numbers, and almost certainly a copy/paste error in the source workbook. Treat both banks' figures for these years as UNVERIFIED until checked against the published annual reports.",critical
57,pubali_bank_plc,roa_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'roa_pct' as a decimal fraction (e.g. 0.01) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/total_assets over 10 years: mean error 4.2% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
58,pubali_bank_plc,roe_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'roe_pct' as a decimal fraction (e.g. 0.1551) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/shareholders_equity over 10 years: mean error 2.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
59,pubali_bank_plc,loan_deposit_ratio_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'loan_deposit_ratio_pct' as a decimal fraction (e.g. 0.7253) although the Unit column says '%'. Evidence: rebuilt loans_advances_gross/total_deposits over 10 years: mean error 5.2% as a fraction vs 99.1% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
60,pubali_bank_plc,npl_pct_gross,,percent_stored_as_fraction,"Pubali Bank PLC stores 'npl_pct_gross' as a decimal fraction (e.g. 0.022) although the Unit column says '%'. Evidence: rebuilt npl_amount/loans_advances_gross over 10 years: mean error 0.1% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
61,pubali_bank_plc,provision_coverage_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'provision_coverage_pct' as a decimal fraction (e.g. 1.0) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
62,pubali_bank_plc,car_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'car_pct' as a decimal fraction (e.g. 0.1534) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
63,pubali_bank_plc,cost_income_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'cost_income_pct' as a decimal fraction (e.g. 0.4447) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
64,pubali_bank_plc,npl_to_assets_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'npl_to_assets_pct' as a decimal fraction (e.g. 0.0133) although the Unit column says '%'. Evidence: rebuilt npl_amount/total_assets over 10 years: mean error 0.1% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
65,pubali_bank_plc,yoy_npat_growth_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'yoy_npat_growth_pct' as a decimal fraction (e.g. 0.416) although the Unit column says '%'. Evidence: growth series peaks at 1.211. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
66,pubali_bank_plc,yoy_equity_growth_pct,,percent_stored_as_fraction,"Pubali Bank PLC stores 'yoy_equity_growth_pct' as a decimal fraction (e.g. 0.3233) although the Unit column says '%'. Evidence: growth series peaks at 0.3233. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
113,rupali_bank_plc,roa_pct,,percent_stored_as_fraction,"Rupali Bank PLC stores 'roa_pct' as a decimal fraction (e.g. 0.01900527842) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/total_assets over 17 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
114,rupali_bank_plc,roe_pct,,percent_stored_as_fraction,"Rupali Bank PLC stores 'roe_pct' as a decimal fraction (e.g. -0.2989179118) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/shareholders_equity over 17 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
115,rupali_bank_plc,npl_pct_gross,,percent_stored_as_fraction,"Rupali Bank PLC stores 'npl_pct_gross' as a decimal fraction (e.g. 0.2496413347) although the Unit column says '%'. Evidence: rebuilt npl_amount/loans_advances_gross over 13 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
116,rupali_bank_plc,provision_coverage_pct,,percent_stored_as_fraction,"Rupali Bank PLC stores 'provision_coverage_pct' as a decimal fraction (e.g. 0.2813983098) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
117,rupali_bank_plc,loan_deposit_ratio_pct,,percent_stored_as_fraction,"Rupali Bank PLC stores 'loan_deposit_ratio_pct' as a decimal fraction (e.g. 0.8445653914) although the Unit column says '%'. Evidence: rebuilt loans_advances_gross/total_deposits over 43 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
118,rupali_bank_plc,car_pct,,percent_stored_as_fraction,"Rupali Bank PLC stores 'car_pct' as a decimal fraction (e.g. -0.0867929078) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
119,rupali_bank_plc,cost_income_pct,,percent_stored_as_fraction,"Rupali Bank PLC stores 'cost_income_pct' as a decimal fraction (e.g. 0.7102163677) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
120,rupali_bank_plc,npl_to_assets_pct,,percent_stored_as_fraction,"Rupali Bank PLC stores 'npl_to_assets_pct' as a decimal fraction (e.g. 0.130802269) although the Unit column says '%'. Evidence: rebuilt npl_amount/total_assets over 13 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
121,rupali_bank_plc,yoy_total_assets_growth_pct,,percent_stored_as_fraction,"Rupali Bank PLC stores 'yoy_total_assets_growth_pct' as a decimal fraction (e.g. 0.4173882635) although the Unit column says '%'. Evidence: growth series peaks at 0.4174. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
225,rupali_bank_plc,roe_pct,,roe_on_negative_equity,"Rupali Bank PLC reports negative shareholders' equity in 1 year(s) (2009-2009) for which an ROE is also printed. ROE = profit / equity, so with negative equity a LOSS shows as a POSITIVE ROE and a profit as a negative one. Those ROE figures are arithmetically valid but economically meaningless: do not rank, average or chart them as if higher were better. Use net profit and equity in Tk mn instead.",critical
67,sonali_bank,roa_pct,,percent_stored_as_fraction,"Sonali Bank stores 'roa_pct' as a decimal fraction (e.g. 0.0001001339291) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/total_assets over 52 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
68,sonali_bank,roe_pct,,percent_stored_as_fraction,"Sonali Bank stores 'roe_pct' as a decimal fraction (e.g. 0.12) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/shareholders_equity over 54 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
69,sonali_bank,npl_pct_gross,,percent_stored_as_fraction,"Sonali Bank stores 'npl_pct_gross' as a decimal fraction (e.g. 0.4675) although the Unit column says '%'. Evidence: rebuilt npl_amount/loans_advances_gross over 27 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
70,sonali_bank,provision_coverage_pct,,percent_stored_as_fraction,"Sonali Bank stores 'provision_coverage_pct' as a decimal fraction (e.g. 0.1701) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
71,sonali_bank,loan_deposit_ratio_pct,,percent_stored_as_fraction,"Sonali Bank stores 'loan_deposit_ratio_pct' as a decimal fraction (e.g. 0.5083363106) although the Unit column says '%'. Evidence: rebuilt loans_advances_gross/total_deposits over 54 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
72,sonali_bank,car_pct,,percent_stored_as_fraction,"Sonali Bank stores 'car_pct' as a decimal fraction (e.g. 0.0502) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
73,sonali_bank,cost_income_pct,,percent_stored_as_fraction,"Sonali Bank stores 'cost_income_pct' as a decimal fraction (e.g. 0.8078) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
74,sonali_bank,npl_to_assets_pct,,percent_stored_as_fraction,"Sonali Bank stores 'npl_to_assets_pct' as a decimal fraction (e.g. 0.2611605192) although the Unit column says '%'. Evidence: rebuilt npl_amount/total_assets over 27 years: mean error 0.0% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
75,sonali_bank,yoy_total_assets_growth_pct,,percent_stored_as_fraction,"Sonali Bank stores 'yoy_total_assets_growth_pct' as a decimal fraction (e.g. -1.0) although the Unit column says '%'. Evidence: growth series peaks at 1. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
226,sonali_bank,roe_pct,,roe_on_negative_equity,"Sonali Bank reports negative shareholders' equity in 1 year(s) (2006-2006) for which an ROE is also printed. ROE = profit / equity, so with negative equity a LOSS shows as a POSITIVE ROE and a profit as a negative one. Those ROE figures are arithmetically valid but economically meaningless: do not rank, average or chart them as if higher were better. Use net profit and equity in Tk mn instead.",critical
48,southeast_bank_plc,roa_pct,,percent_stored_as_fraction,"Southeast Bank PLC stores 'roa_pct' as a decimal fraction (e.g. 0.0061) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/total_assets over 11 years: mean error 4.5% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
49,southeast_bank_plc,roe_pct,,percent_stored_as_fraction,"Southeast Bank PLC stores 'roe_pct' as a decimal fraction (e.g. 0.1016) although the Unit column says '%'. Evidence: rebuilt net_profit_after_tax/shareholders_equity over 11 years: mean error 2.4% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
50,southeast_bank_plc,loan_deposit_ratio_pct,,percent_stored_as_fraction,"Southeast Bank PLC stores 'loan_deposit_ratio_pct' as a decimal fraction (e.g. 0.8332) although the Unit column says '%'. Evidence: rebuilt loans_advances_gross/total_deposits over 11 years: mean error 6.4% as a fraction vs 99.1% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
51,southeast_bank_plc,npl_pct_gross,,percent_stored_as_fraction,"Southeast Bank PLC stores 'npl_pct_gross' as a decimal fraction (e.g. 0.0751) although the Unit column says '%'. Evidence: rebuilt npl_amount/loans_advances_gross over 11 years: mean error 0.8% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
52,southeast_bank_plc,provision_coverage_pct,,percent_stored_as_fraction,"Southeast Bank PLC stores 'provision_coverage_pct' as a decimal fraction (e.g. 0.8061) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
53,southeast_bank_plc,car_pct,,percent_stored_as_fraction,"Southeast Bank PLC stores 'car_pct' as a decimal fraction (e.g. 0.1361) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
54,southeast_bank_plc,cost_income_pct,,percent_stored_as_fraction,"Southeast Bank PLC stores 'cost_income_pct' as a decimal fraction (e.g. 0.3956) although the Unit column says '%'. Evidence: inherited from this sheet's verified metrics ({'fraction': 5}). value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
55,southeast_bank_plc,npl_to_assets_pct,,percent_stored_as_fraction,"Southeast Bank PLC stores 'npl_to_assets_pct' as a decimal fraction (e.g. 0.0507) although the Unit column says '%'. Evidence: rebuilt npl_amount/total_assets over 11 years: mean error 0.1% as a fraction vs 99.0% as percentage points. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
56,southeast_bank_plc,yoy_equity_growth_pct,,percent_stored_as_fraction,"Southeast Bank PLC stores 'yoy_equity_growth_pct' as a decimal fraction (e.g. 0.0911) although the Unit column says '%'. Evidence: growth series peaks at 0.1085. value_numeric keeps the source figure untouched; value_pct_points holds the same number x100 so it lines up with banks that publish percentage points. Use value_pct_points, or the v_bank_year view, for any cross-bank comparison.",critical
